Temperature_profile_name,01-01 00:00:00,01-01 01:00:00,01-01 02:00:00,01-01 03:00:00,01-01 04:00:00,01-01 05:00:00,01-01 06:00:00,01-01 07:00:00,01-01 08:00:00,01-01 09:00:00,01-01 10:00:00,01-01 11:00:00,01-01 12:00:00,01-01 13:00:00,01-01 14:00:00,01-01 15:00:00,01-01 16:00:00,01-01 17:00:00,01-01 18:00:00,01-01 19:00:00,01-01 20:00:00,01-01 21:00:00,01-01 22:00:00,01-01 23:00:00,01-06 00:00:00,01-06 01:00:00,01-06 02:00:00,01-06 03:00:00,01-06 04:00:00,01-06 05:00:00,01-06 06:00:00,01-06 07:00:00,01-06 08:00:00,01-06 09:00:00,01-06 10:00:00,01-06 11:00:00,01-06 12:00:00,01-06 13:00:00,01-06 14:00:00,01-06 15:00:00,01-06 16:00:00,01-06 17:00:00,01-06 18:00:00,01-06 19:00:00,01-06 20:00:00,01-06 21:00:00,01-06 22:00:00,01-06 23:00:00,01-07 00:00:00,01-07 01:00:00,01-07 02:00:00,01-07 03:00:00,01-07 04:00:00,01-07 05:00:00,01-07 06:00:00,01-07 07:00:00,01-07 08:00:00,01-07 09:00:00,01-07 10:00:00,01-07 11:00:00,01-07 12:00:00,01-07 13:00:00,01-07 14:00:00,01-07 15:00:00,01-07 16:00:00,01-07 17:00:00,01-07 18:00:00,01-07 19:00:00,01-07 20:00:00,01-07 21:00:00,01-07 22:00:00,01-07 23:00:00,01-09 00:00:00,01-09 01:00:00,01-09 02:00:00,01-09 03:00:00,01-09 04:00:00,01-09 05:00:00,01-09 06:00:00,01-09 07:00:00,01-09 08:00:00,01-09 09:00:00,01-09 10:00:00,01-09 11:00:00,01-09 12:00:00,01-09 13:00:00,01-09 14:00:00,01-09 15:00:00,01-09 16:00:00,01-09 17:00:00,01-09 18:00:00,01-09 19:00:00,01-09 20:00:00,01-09 21:00:00,01-09 22:00:00,01-09 23:00:00,01-30 00:00:00,01-30 01:00:00,01-30 02:00:00,01-30 03:00:00,01-30 04:00:00,01-30 05:00:00,01-30 06:00:00,01-30 07:00:00,01-30 08:00:00,01-30 09:00:00,01-30 10:00:00,01-30 11:00:00,01-30 12:00:00,01-30 13:00:00,01-30 14:00:00,01-30 15:00:00,01-30 16:00:00,01-30 17:00:00,01-30 18:00:00,01-30 19:00:00,01-30 20:00:00,01-30 21:00:00,01-30 22:00:00,01-30 23:00:00,02-04 00:00:00,02-04 01:00:00,02-04 02:00:00,02-04 03:00:00,02-04 04:00:00,02-04 05:00:00,02-04 06:00:00,02-04 07:00:00,02-04 08:00:00,02-04 09:00:00,02-04 10:00:00,02-04 11:00:00,02-04 12:00:00,02-04 13:00:00,02-04 14:00:00,02-04 15:00:00,02-04 16:00:00,02-04 17:00:00,02-04 18:00:00,02-04 19:00:00,02-04 20:00:00,02-04 21:00:00,02-04 22:00:00,02-04 23:00:00,03-09 00:00:00,03-09 01:00:00,03-09 02:00:00,03-09 03:00:00,03-09 04:00:00,03-09 05:00:00,03-09 06:00:00,03-09 07:00:00,03-09 08:00:00,03-09 09:00:00,03-09 10:00:00,03-09 11:00:00,03-09 12:00:00,03-09 13:00:00,03-09 14:00:00,03-09 15:00:00,03-09 16:00:00,03-09 17:00:00,03-09 18:00:00,03-09 19:00:00,03-09 20:00:00,03-09 21:00:00,03-09 22:00:00,03-09 23:00:00,03-29 00:00:00,03-29 01:00:00,03-29 02:00:00,03-29 03:00:00,03-29 04:00:00,03-29 05:00:00,03-29 06:00:00,03-29 07:00:00,03-29 08:00:00,03-29 09:00:00,03-29 10:00:00,03-29 11:00:00,03-29 12:00:00,03-29 13:00:00,03-29 14:00:00,03-29 15:00:00,03-29 16:00:00,03-29 17:00:00,03-29 18:00:00,03-29 19:00:00,03-29 20:00:00,03-29 21:00:00,03-29 22:00:00,03-29 23:00:00,04-19 00:00:00,04-19 01:00:00,04-19 02:00:00,04-19 03:00:00,04-19 04:00:00,04-19 05:00:00,04-19 06:00:00,04-19 07:00:00,04-19 08:00:00,04-19 09:00:00,04-19 10:00:00,04-19 11:00:00,04-19 12:00:00,04-19 13:00:00,04-19 14:00:00,04-19 15:00:00,04-19 16:00:00,04-19 17:00:00,04-19 18:00:00,04-19 19:00:00,04-19 20:00:00,04-19 21:00:00,04-19 22:00:00,04-19 23:00:00,04-22 00:00:00,04-22 01:00:00,04-22 02:00:00,04-22 03:00:00,04-22 04:00:00,04-22 05:00:00,04-22 06:00:00,04-22 07:00:00,04-22 08:00:00,04-22 09:00:00,04-22 10:00:00,04-22 11:00:00,04-22 12:00:00,04-22 13:00:00,04-22 14:00:00,04-22 15:00:00,04-22 16:00:00,04-22 17:00:00,04-22 18:00:00,04-22 19:00:00,04-22 20:00:00,04-22 21:00:00,04-22 22:00:00,04-22 23:00:00,05-24 00:00:00,05-24 01:00:00,05-24 02:00:00,05-24 03:00:00,05-24 04:00:00,05-24 05:00:00,05-24 06:00:00,05-24 07:00:00,05-24 08:00:00,05-24 09:00:00,05-24 10:00:00,05-24 11:00:00,05-24 12:00:00,05-24 13:00:00,05-24 14:00:00,05-24 15:00:00,05-24 16:00:00,05-24 17:00:00,05-24 18:00:00,05-24 19:00:00,05-24 20:00:00,05-24 21:00:00,05-24 22:00:00,05-24 23:00:00,06-09 00:00:00,06-09 01:00:00,06-09 02:00:00,06-09 03:00:00,06-09 04:00:00,06-09 05:00:00,06-09 06:00:00,06-09 07:00:00,06-09 08:00:00,06-09 09:00:00,06-09 10:00:00,06-09 11:00:00,06-09 12:00:00,06-09 13:00:00,06-09 14:00:00,06-09 15:00:00,06-09 16:00:00,06-09 17:00:00,06-09 18:00:00,06-09 19:00:00,06-09 20:00:00,06-09 21:00:00,06-09 22:00:00,06-09 23:00:00,06-11 00:00:00,06-11 01:00:00,06-11 02:00:00,06-11 03:00:00,06-11 04:00:00,06-11 05:00:00,06-11 06:00:00,06-11 07:00:00,06-11 08:00:00,06-11 09:00:00,06-11 10:00:00,06-11 11:00:00,06-11 12:00:00,06-11 13:00:00,06-11 14:00:00,06-11 15:00:00,06-11 16:00:00,06-11 17:00:00,06-11 18:00:00,06-11 19:00:00,06-11 20:00:00,06-11 21:00:00,06-11 22:00:00,06-11 23:00:00,07-26 00:00:00,07-26 01:00:00,07-26 02:00:00,07-26 03:00:00,07-26 04:00:00,07-26 05:00:00,07-26 06:00:00,07-26 07:00:00,07-26 08:00:00,07-26 09:00:00,07-26 10:00:00,07-26 11:00:00,07-26 12:00:00,07-26 13:00:00,07-26 14:00:00,07-26 15:00:00,07-26 16:00:00,07-26 17:00:00,07-26 18:00:00,07-26 19:00:00,07-26 20:00:00,07-26 21:00:00,07-26 22:00:00,07-26 23:00:00,08-04 00:00:00,08-04 01:00:00,08-04 02:00:00,08-04 03:00:00,08-04 04:00:00,08-04 05:00:00,08-04 06:00:00,08-04 07:00:00,08-04 08:00:00,08-04 09:00:00,08-04 10:00:00,08-04 11:00:00,08-04 12:00:00,08-04 13:00:00,08-04 14:00:00,08-04 15:00:00,08-04 16:00:00,08-04 17:00:00,08-04 18:00:00,08-04 19:00:00,08-04 20:00:00,08-04 21:00:00,08-04 22:00:00,08-04 23:00:00,08-05 00:00:00,08-05 01:00:00,08-05 02:00:00,08-05 03:00:00,08-05 04:00:00,08-05 05:00:00,08-05 06:00:00,08-05 07:00:00,08-05 08:00:00,08-05 09:00:00,08-05 10:00:00,08-05 11:00:00,08-05 12:00:00,08-05 13:00:00,08-05 14:00:00,08-05 15:00:00,08-05 16:00:00,08-05 17:00:00,08-05 18:00:00,08-05 19:00:00,08-05 20:00:00,08-05 21:00:00,08-05 22:00:00,08-05 23:00:00,08-24 00:00:00,08-24 01:00:00,08-24 02:00:00,08-24 03:00:00,08-24 04:00:00,08-24 05:00:00,08-24 06:00:00,08-24 07:00:00,08-24 08:00:00,08-24 09:00:00,08-24 10:00:00,08-24 11:00:00,08-24 12:00:00,08-24 13:00:00,08-24 14:00:00,08-24 15:00:00,08-24 16:00:00,08-24 17:00:00,08-24 18:00:00,08-24 19:00:00,08-24 20:00:00,08-24 21:00:00,08-24 22:00:00,08-24 23:00:00,09-07 00:00:00,09-07 01:00:00,09-07 02:00:00,09-07 03:00:00,09-07 04:00:00,09-07 05:00:00,09-07 06:00:00,09-07 07:00:00,09-07 08:00:00,09-07 09:00:00,09-07 10:00:00,09-07 11:00:00,09-07 12:00:00,09-07 13:00:00,09-07 14:00:00,09-07 15:00:00,09-07 16:00:00,09-07 17:00:00,09-07 18:00:00,09-07 19:00:00,09-07 20:00:00,09-07 21:00:00,09-07 22:00:00,09-07 23:00:00,10-06 00:00:00,10-06 01:00:00,10-06 02:00:00,10-06 03:00:00,10-06 04:00:00,10-06 05:00:00,10-06 06:00:00,10-06 07:00:00,10-06 08:00:00,10-06 09:00:00,10-06 10:00:00,10-06 11:00:00,10-06 12:00:00,10-06 13:00:00,10-06 14:00:00,10-06 15:00:00,10-06 16:00:00,10-06 17:00:00,10-06 18:00:00,10-06 19:00:00,10-06 20:00:00,10-06 21:00:00,10-06 22:00:00,10-06 23:00:00,10-29 00:00:00,10-29 01:00:00,10-29 02:00:00,10-29 03:00:00,10-29 04:00:00,10-29 05:00:00,10-29 06:00:00,10-29 07:00:00,10-29 08:00:00,10-29 09:00:00,10-29 10:00:00,10-29 11:00:00,10-29 12:00:00,10-29 13:00:00,10-29 14:00:00,10-29 15:00:00,10-29 16:00:00,10-29 17:00:00,10-29 18:00:00,10-29 19:00:00,10-29 20:00:00,10-29 21:00:00,10-29 22:00:00,10-29 23:00:00
BAS,2.5,2.3,2.4,2.2,2.0,2.0,1.9,1.6,1.3,1.9,2.4,2.6,2.6,2.6,2.7,2.8,2.8,2.6,2.3,2.3,2.0,2.0,1.9,1.7,-0.3,-0.2,-0.2,-0.2,-0.1,-0.1,-0.1,-0.4,-0.4,-0.3,-0.3,-0.1,-0.1,0.3,0.4,0.7,0.6,0.6,0.4,0.4,0.6,0.6,0.7,0.6,0.6,0.5,0.5,0.6,1.0,0.8,0.7,0.6,0.6,0.7,1.1,1.5,1.9,2.3,2.7,2.7,2.5,1.8,1.5,1.2,1.1,1.2,1.3,1.3,-2.4,-2.7,-3.2,-3.6,-4.0,-4.4,-4.5,-4.6,-4.8,-4.4,-3.6,-2.2,-0.6,0.0,0.9,1.3,1.0,0.4,0.0,-0.5,-0.9,-1.3,-2.2,-2.2,7.6,7.5,6.9,6.6,7.2,7.4,7.1,6.7,5.9,5.9,6.7,6.8,6.6,6.5,6.8,7.5,7.5,7.1,6.9,6.9,8.1,8.3,7.6,6.5,8.1,8.3,7.9,7.5,6.4,5.3,4.3,3.8,4.0,5.3,6.6,7.9,9.1,10.3,10.5,10.4,10.2,9.7,9.3,8.9,8.9,8.6,8.5,8.2,0.0,-0.9,-1.4,-1.7,-1.5,-1.9,-2.0,-1.4,-0.2,1.4,2.8,4.3,5.6,6.7,7.8,8.1,8.1,7.7,7.3,7.0,6.0,4.6,4.6,4.2,7.3,6.9,6.8,5.7,4.8,4.5,4.3,5.7,8.1,10.5,13.8,16.5,18.1,19.3,20.2,20.5,20.8,20.5,19.0,14.9,12.5,9.9,9.6,8.6,4.2,3.3,2.8,2.4,1.4,1.4,2.4,4.9,6.9,9.0,9.7,10.2,10.5,9.9,10.0,11.1,11.9,11.5,11.1,10.2,9.6,8.7,7.8,7.4,8.1,7.1,6.9,6.2,4.9,4.7,5.5,8.0,10.2,11.0,11.6,13.8,15.7,16.9,17.5,18.0,17.5,16.5,14.9,13.2,11.6,10.0,8.3,7.2,9.2,9.4,8.9,8.6,8.1,8.1,8.8,9.7,11.4,13.4,14.4,16.3,17.0,17.6,17.5,16.7,14.8,14.5,14.4,13.7,13.0,10.3,10.1,10.2,16.0,15.8,15.4,15.1,14.9,15.0,15.8,16.8,18.1,18.9,20.1,21.2,22.5,23.3,23.8,21.1,20.3,20.4,19.8,18.7,17.7,17.0,16.3,15.4,16.6,16.2,15.9,15.0,14.4,14.9,16.5,18.2,20.1,22.3,23.8,25.2,25.4,26.1,26.5,26.0,25.3,24.7,24.3,23.1,21.9,20.3,19.1,18.0,16.7,16.7,16.6,16.4,16.2,16.4,17.0,18.0,19.6,20.6,20.6,20.3,21.0,22.1,22.8,22.8,21.8,20.4,19.8,19.4,18.5,17.7,17.0,16.5,13.7,13.6,13.6,13.5,13.4,13.3,13.6,14.4,15.2,16.1,16.6,17.2,17.1,16.9,17.3,17.4,17.6,17.0,16.6,16.1,15.5,15.2,14.5,14.5,14.5,14.4,14.3,14.3,14.0,14.1,14.6,15.8,15.9,17.1,18.9,18.2,17.4,18.2,20.0,21.3,21.1,20.3,19.6,18.6,16.4,15.8,15.3,15.4,14.7,15.0,15.0,15.0,14.9,14.5,14.9,14.9,16.5,17.5,17.8,19.5,19.9,20.1,20.3,20.8,20.6,19.9,19.1,18.5,18.2,17.6,15.8,14.5,14.8,14.3,13.6,13.0,12.7,13.1,13.2,14.7,16.7,18.7,21.0,23.2,24.6,25.5,26.4,26.1,25.7,24.7,23.0,19.9,18.5,17.1,15.8,15.2,10.2,9.4,9.9,9.1,10.0,9.4,9.2,10.1,10.8,11.8,12.4,12.9,13.5,12.4,13.2,13.3,11.1,11.2,10.6,9.9,9.9,9.7,9.5,9.3,6.9,6.9,6.0,4.6,4.5,4.8,5.1,5.3,6.0,6.7,8.2,9.8,11.2,12.5,12.7,12.4,11.0,10.2,9.4,8.3,7.4,6.8,6.4,6.3
